"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"LYPR1uPItJoLhfiehgN5I84K83Z6eC8nclr0SP03pg=","LYPR1uPItJoLhfiehgN5I84K83Z6eC8nclr0SP03pg=","LYPR1uPItJoLhfiehgN5I84K83Z6eC8nclr0SP03pg=","","","","0","23","2015-09-22","ru"
"8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=","8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=","8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=","Воронеж, Россия","Специализация: Государственное и муниципальное управление #политика #общество #выборы","https://t.co/uF5PkgE4f5","263","168","2016-02-27","ru"
"LsuR7kbfzy0fp1pheRk4mknhBG1wtpMn6EEnsqOiZjo=","LsuR7kbfzy0fp1pheRk4mknhBG1wtpMn6EEnsqOiZjo=","LsuR7kbfzy0fp1pheRk4mknhBG1wtpMn6EEnsqOiZjo=","Москва","","","0","9","2019-09-02","en"
"bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=","bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=","bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=","","","","4","65","2017-01-13","ru"
"728655193638903808","Анна Белова","BelovaMsk","Москва, Россия","Право, законодательство – все, что действительно заслуживает обсуждения","https://t.co/L9o893kDSF","7187","8238","2016-05-06","ru"
"+UUWweLM1nQg3DZfZR435DcH6jRDuaR9TaAzjCtfFE=","+UUWweLM1nQg3DZfZR435DcH6jRDuaR9TaAzjCtfFE=","+UUWweLM1nQg3DZfZR435DcH6jRDuaR9TaAzjCtfFE=","","","","33","87","2017-09-24","ru"
"N72P2FZ97VmNTVzOr8HmemlVx1ChuvPrdlz9iKnvN0=","N72P2FZ97VmNTVzOr8HmemlVx1ChuvPrdlz9iKnvN0=","N72P2FZ97VmNTVzOr8HmemlVx1ChuvPrdlz9iKnvN0=","","","","0","0","2018-09-07","en"
"8xXui6XHWsAl3jmfdK1eoconqEi+q3fiHVIHvYHJq8=","8xXui6XHWsAl3jmfdK1eoconqEi+q3fiHVIHvYHJq8=","8xXui6XHWsAl3jmfdK1eoconqEi+q3fiHVIHvYHJq8=","","","","2","3","2019-04-09","en"
"Pn0FPBi3hT4LBAayDEIsgTD3a8dMrCr8EdtqRjVD94o=","Pn0FPBi3hT4LBAayDEIsgTD3a8dMrCr8EdtqRjVD94o=","Pn0FPBi3hT4LBAayDEIsgTD3a8dMrCr8EdtqRjVD94o=","","","","46","38","2017-06-29","ru"
"zqebEqhY89fr04tl5LsNH+yG6zFYXJG9udBnQOOzuuA=","zqebEqhY89fr04tl5LsNH+yG6zFYXJG9udBnQOOzuuA=","zqebEqhY89fr04tl5LsNH+yG6zFYXJG9udBnQOOzuuA=","","","","0","0","2018-06-07","en"
"2mac+ZCmTdASYu6LsfQ74cmwhjGQrqGtBwc50Tctmg=","2mac+ZCmTdASYu6LsfQ74cmwhjGQrqGtBwc50Tctmg=","2mac+ZCmTdASYu6LsfQ74cmwhjGQrqGtBwc50Tctmg=","","","","0","1","2018-09-04","ru"
"5FLVMKGGo+KSZyUqCYn7N0mzcDqt5hc0OP5EjeQyuI=","5FLVMKGGo+KSZyUqCYn7N0mzcDqt5hc0OP5EjeQyuI=","5FLVMKGGo+KSZyUqCYn7N0mzcDqt5hc0OP5EjeQyuI=","","","","0","0","2018-10-27","en"
"o2etxEpUikExlVkMcWvdIrkLNHF73UHsRw10gX1G+N8=","o2etxEpUikExlVkMcWvdIrkLNHF73UHsRw10gX1G+N8=","o2etxEpUikExlVkMcWvdIrkLNHF73UHsRw10gX1G+N8=","","","","0","0","2018-12-12","en"
"lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=","lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=","lmMy0DjkZxTmllSx7dJzz0Ht2TEjNbe6uo6fAAWQV0=","","","","0","7","2018-08-21","en"
"B5VQ0wMCKz9wHC8MoTtIN9l1JQ7MV4H0QK126bf7cI=","B5VQ0wMCKz9wHC8MoTtIN9l1JQ7MV4H0QK126bf7cI=","B5VQ0wMCKz9wHC8MoTtIN9l1JQ7MV4H0QK126bf7cI=","","","","0","9","2019-10-11","ru"
"iNdFphQkp+hL9Kvv90bwog4ZDYEqidUcI3Vmukgu+o8=","iNdFphQkp+hL9Kvv90bwog4ZDYEqidUcI3Vmukgu+o8=","iNdFphQkp+hL9Kvv90bwog4ZDYEqidUcI3Vmukgu+o8=","","","","109","1648","2016-07-12","ru"
"6PB4ZPitwr016MSecZ6XYocTmemaOnXod46qRZnoLvw=","6PB4ZPitwr016MSecZ6XYocTmemaOnXod46qRZnoLvw=","6PB4ZPitwr016MSecZ6XYocTmemaOnXod46qRZnoLvw=","Саратовская область, Россия","Gg","","0","0","2018-07-30","en"
"4218459574","РосОпрос","Ros_Opros","","ВЦИОМ в подполье. Независимо изучаем общественное мнение","","75015","75010","2015-11-18","ru"
"Z3TtY3WhonULrGHfxzqSYEpEErMlcvPpzjAhh3tOTI=","Z3TtY3WhonULrGHfxzqSYEpEErMlcvPpzjAhh3tOTI=","Z3TtY3WhonULrGHfxzqSYEpEErMlcvPpzjAhh3tOTI=","","","","1","18","2016-11-11","ru"
"RKN8ybI5c70tBn+QYfXSWaRUN357wbX0IL+J2dkhAA=","RKN8ybI5c70tBn+QYfXSWaRUN357wbX0IL+J2dkhAA=","RKN8ybI5c70tBn+QYfXSWaRUN357wbX0IL+J2dkhAA=","Москва, Россия","","","0","16","2019-07-17","ru"
"8pWLffQBnNKvPKpJ30yVA7Tvc3JzrK24HHIDHRUdE=","8pWLffQBnNKvPKpJ30yVA7Tvc3JzrK24HHIDHRUdE=","8pWLffQBnNKvPKpJ30yVA7Tvc3JzrK24HHIDHRUdE=","","","","0","0","2019-09-23","en"
"QARsDEw5XM1lVMygEU+ddkrei1gBpL6AYWSw8SApLpA=","QARsDEw5XM1lVMygEU+ddkrei1gBpL6AYWSw8SApLpA=","QARsDEw5XM1lVMygEU+ddkrei1gBpL6AYWSw8SApLpA=","","","","0","0","2019-10-28","en"
"s2uOjXbKLJPHUqdMxI0tneNYj+xahxqCvTJM2ZpSJmo=","s2uOjXbKLJPHUqdMxI0tneNYj+xahxqCvTJM2ZpSJmo=","s2uOjXbKLJPHUqdMxI0tneNYj+xahxqCvTJM2ZpSJmo=","","","","0","0","2018-05-07","en"
"qEpqYxyu+Dft5lf9vVZR7c3tgigqhBGD0mFYpmC4z+g=","qEpqYxyu+Dft5lf9vVZR7c3tgigqhBGD0mFYpmC4z+g=","qEpqYxyu+Dft5lf9vVZR7c3tgigqhBGD0mFYpmC4z+g=","","#КиселевскаяПропаганда","https://t.co/LiTephZ0H7","103","34","2015-08-18","ru"
"GJl5jKC+5y1Ad8bY7FJarOLaGgVWeYD28R2rszjwlpg=","GJl5jKC+5y1Ad8bY7FJarOLaGgVWeYD28R2rszjwlpg=","GJl5jKC+5y1Ad8bY7FJarOLaGgVWeYD28R2rszjwlpg=","","Одна из самых крупных сетей твиттер аккаунтов России. 3.5 миллионов подписчиков.
Скайп bro16rus
Электропочта twittershop@yandex.ru
Аська 444555110","https://t.co/iYF63g8gaG","5","5","2016-11-15","ru"
"ZsMMo8dLHaXgc7JKidrik3hZF6Ehp4aCmCV14kZZhp0=","ZsMMo8dLHaXgc7JKidrik3hZF6Ehp4aCmCV14kZZhp0=","ZsMMo8dLHaXgc7JKidrik3hZF6Ehp4aCmCV14kZZhp0=","","","","1","15","2019-08-18","ru"
"B0bbS+7EGFqwv0vIxafsPMtCp52dRZrGc+oWHYgu7tg=","B0bbS+7EGFqwv0vIxafsPMtCp52dRZrGc+oWHYgu7tg=","B0bbS+7EGFqwv0vIxafsPMtCp52dRZrGc+oWHYgu7tg=","Moscow, Russia","","https://t.co/omrDmNsYJV","5","0","2018-08-30","ru"
"fmWYYezXSsWMFNIRHq5aAyyhGrsrK+cyhZDST3SSVg8=","fmWYYezXSsWMFNIRHq5aAyyhGrsrK+cyhZDST3SSVg8=","fmWYYezXSsWMFNIRHq5aAyyhGrsrK+cyhZDST3SSVg8=","","","","0","15","2019-07-20","ru"
"uyVHYO1lUESud6VCX3wSJeTqVxCmodAHNzgjEOvsI=","uyVHYO1lUESud6VCX3wSJeTqVxCmodAHNzgjEOvsI=","uyVHYO1lUESud6VCX3wSJeTqVxCmodAHNzgjEOvsI=","","","","0","0","2018-09-07","en"
"DgbHLkoJGVacneoENvZeZI1GwZDZGwiEuTTKjyuY928=","DgbHLkoJGVacneoENvZeZI1GwZDZGwiEuTTKjyuY928=","DgbHLkoJGVacneoENvZeZI1GwZDZGwiEuTTKjyuY928=","","","","0","0","2019-02-25","en"
"lYU2j2SW3JUqoMxE0MTJFBgUDs0JkGLYz54qJPEeRGU=","lYU2j2SW3JUqoMxE0MTJFBgUDs0JkGLYz54qJPEeRGU=","lYU2j2SW3JUqoMxE0MTJFBgUDs0JkGLYz54qJPEeRGU=","","","","0","7","2019-05-15","en"
"70Tx15mjSOaMoYq3N9M2jUeOTCJBiaPW0gn4BxOR+E=","70Tx15mjSOaMoYq3N9M2jUeOTCJBiaPW0gn4BxOR+E=","70Tx15mjSOaMoYq3N9M2jUeOTCJBiaPW0gn4BxOR+E=","","Первоисточник женского юмора в России и СНГ","","4289","4","2019-03-20","ru"
"742712361975488513","Дядя Леша","DyadyaLeshaInfo","Москва, Россия","Здоровый скепсис против болезненного оптимизма.","https://t.co/ZBL9tfVFrn","5717","6422","2016-06-14","ru"
"835861998214787072","ЯЖЕМАТЬ!","yazhemat","","Он же ребенок! #яжемать","https://t.co/wlEVKS6kj4","24361","6","2017-02-26","ru"
"1OC3ixBsrowEgaOBGCxklZzNRyXksF9+2KG6iuPYBU=","1OC3ixBsrowEgaOBGCxklZzNRyXksF9+2KG6iuPYBU=","1OC3ixBsrowEgaOBGCxklZzNRyXksF9+2KG6iuPYBU=","Воронеж, Россия","Политика, социология, интернет, политические технологии, предвыборная кампания, продвижение кандидатов, конфликтология #россия #followback","","290","43","2016-02-27","ru"
"syg3ZifXBojw9SaWhsqoTXhjdt3pG3jrUEmrZfytVNQ=","syg3ZifXBojw9SaWhsqoTXhjdt3pG3jrUEmrZfytVNQ=","syg3ZifXBojw9SaWhsqoTXhjdt3pG3jrUEmrZfytVNQ=","","","","0","0","2018-09-07","en"
"nnL82eInyrtbSxdDpk7KJu8DGcABDz6FueJDsAtO6fk=","nnL82eInyrtbSxdDpk7KJu8DGcABDz6FueJDsAtO6fk=","nnL82eInyrtbSxdDpk7KJu8DGcABDz6FueJDsAtO6fk=","","","","0","0","2018-09-17","en"
"4xi20ikhzE9Ll1aVfJru58C6OEc0tA2dllLxZwI5wvY=","4xi20ikhzE9Ll1aVfJru58C6OEc0tA2dllLxZwI5wvY=","4xi20ikhzE9Ll1aVfJru58C6OEc0tA2dllLxZwI5wvY=","","","","46","38","2017-06-29","ru"
"76LWRO3cdHEQHVgM9fHjPkIsefxQnjPgideG+AObxc=","76LWRO3cdHEQHVgM9fHjPkIsefxQnjPgideG+AObxc=","76LWRO3cdHEQHVgM9fHjPkIsefxQnjPgideG+AObxc=","","","","1","0","2018-06-20","en"
"g1aq3WcJNoMC6lwO+ikWZY6T2tR4Tx564d7wDjPL02g=","g1aq3WcJNoMC6lwO+ikWZY6T2tR4Tx564d7wDjPL02g=","g1aq3WcJNoMC6lwO+ikWZY6T2tR4Tx564d7wDjPL02g=","","","","0","0","2019-09-20","en"
"3305576818","Я тебя хочу [18+]","irealywantu","","","","153445","26","2015-06-01","ru"
"751048667453358080","Open Reporter","Open_Reporter","","Мы выбираем для вас самые интересные новости. Open Reporter — легкий способ узнать, о чем говорят стране и мире. Связаться с нами: info@openreporter.ru","https://t.co/gS4YCEEQ0s","15802","0","2016-07-07","ru"
"S4gCilH53AZlxn3Pv3GixKEumxsoS8EWuRjHlWxgQcs=","S4gCilH53AZlxn3Pv3GixKEumxsoS8EWuRjHlWxgQcs=","S4gCilH53AZlxn3Pv3GixKEumxsoS8EWuRjHlWxgQcs=","","","","21","274","2018-06-25","ru"
"785451174254243840","Муха Хиллари","MuhaHillary","","Осьминог Пауль - угадывал победителей в футболе
Я конкретно говорю кто говно!","","44446","32214","2016-10-10","ru"
"iqyaorFmTsIE76eM2yrKSlKd6VSM+3yZWjVZzkTI8=","iqyaorFmTsIE76eM2yrKSlKd6VSM+3yZWjVZzkTI8=","iqyaorFmTsIE76eM2yrKSlKd6VSM+3yZWjVZzkTI8=","","Люблю путешествовать!","","0","13","2019-09-20","en"
"VqDfjzsUrKOfs28+4nldLH41oe6D68RpWUHBtFPbc=","VqDfjzsUrKOfs28+4nldLH41oe6D68RpWUHBtFPbc=","VqDfjzsUrKOfs28+4nldLH41oe6D68RpWUHBtFPbc=","Санкт-Петербург, Россия","Верьте в чудеса, они иногда случаются!","","70","945","2016-07-12","ru"
"4VYl5lBUf+IvcyO71QsKCxWGkOW3p98FSaeX1Iyu2k=","4VYl5lBUf+IvcyO71QsKCxWGkOW3p98FSaeX1Iyu2k=","4VYl5lBUf+IvcyO71QsKCxWGkOW3p98FSaeX1Iyu2k=","","О том, что было 20 лет назад","","0","60","2018-01-24","ru"
"3d7rH1au0pbSd1XIq7uEDF4bJMx9nPf46Q5+Dr9ivTg=","3d7rH1au0pbSd1XIq7uEDF4bJMx9nPf46Q5+Dr9ivTg=","3d7rH1au0pbSd1XIq7uEDF4bJMx9nPf46Q5+Dr9ivTg=","","","","0","11","2018-11-09","ru"
"wthHe3o3Zq7pjzAH0iOO4NIVcxz1W4T3nT0gJSpMk=","wthHe3o3Zq7pjzAH0iOO4NIVcxz1W4T3nT0gJSpMk=","wthHe3o3Zq7pjzAH0iOO4NIVcxz1W4T3nT0gJSpMk=","","","","46","38","2017-06-29","ru"
"ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=","ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=","ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=","","","","23","87","2016-05-01","ru"
"dJHPzmzakqBQg2NlNQAPzcq7wUsd2oWdaOrQ53xNx9Q=","dJHPzmzakqBQg2NlNQAPzcq7wUsd2oWdaOrQ53xNx9Q=","dJHPzmzakqBQg2NlNQAPzcq7wUsd2oWdaOrQ53xNx9Q=","Воронеж, Россия","Никто не умрёт девственником. Жизнь всех поимеет","https://t.co/0FMXi3IR60","7","35","2017-02-16","ru"
"XwESuMR5UYAg24Uyth+tfYLs1t9vEuHOcJaFldQXJzI=","XwESuMR5UYAg24Uyth+tfYLs1t9vEuHOcJaFldQXJzI=","XwESuMR5UYAg24Uyth+tfYLs1t9vEuHOcJaFldQXJzI=","","","","0","0","2018-03-02","ru"
"gzRBg5IeXLinTL77MqLeLlxIWhnaj9nDYd+hIfQbOiA=","gzRBg5IeXLinTL77MqLeLlxIWhnaj9nDYd+hIfQbOiA=","gzRBg5IeXLinTL77MqLeLlxIWhnaj9nDYd+hIfQbOiA=","Москва, Россия","Авторизованный магазин DJI","","4","37","2018-08-02","ru"
"72s+h5iwoCg4K5ww20tqdmoC+v8GqXordVILk9KeRqI=","72s+h5iwoCg4K5ww20tqdmoC+v8GqXordVILk9KeRqI=","72s+h5iwoCg4K5ww20tqdmoC+v8GqXordVILk9KeRqI=","","просто хороший парень","","2","24","2019-05-17","ru"
"vkqZY6F42a8T4nrE3TFOmtm56JdJxYC3v2N+Fyb8y3Y=","vkqZY6F42a8T4nrE3TFOmtm56JdJxYC3v2N+Fyb8y3Y=","vkqZY6F42a8T4nrE3TFOmtm56JdJxYC3v2N+Fyb8y3Y=","","","","0","0","2018-06-18","en"
"a5pGf7eQrf3KUQuAPrHQJcWOgX3GXFXLbm6MYXPqI=","a5pGf7eQrf3KUQuAPrHQJcWOgX3GXFXLbm6MYXPqI=","a5pGf7eQrf3KUQuAPrHQJcWOgX3GXFXLbm6MYXPqI=","","","","0","1","2016-06-30","ru"
"bK4zyvqGmv1Dbbkjj25IXfecE53DUQ7Jo1bcjuRQ9k8=","bK4zyvqGmv1Dbbkjj25IXfecE53DUQ7Jo1bcjuRQ9k8=","bK4zyvqGmv1Dbbkjj25IXfecE53DUQ7Jo1bcjuRQ9k8=","","","","0","0","2018-07-26","en"
"eYNk2i3cCxo+7dRphNqvzaPly2eHUX6FlrzDJszfCo=","eYNk2i3cCxo+7dRphNqvzaPly2eHUX6FlrzDJszfCo=","eYNk2i3cCxo+7dRphNqvzaPly2eHUX6FlrzDJszfCo=","","","","0","0","2018-09-07","en"
"zNUVzBB2fqOPB8REqLVXX96jijM6gwHalVmjvQgyXw=","zNUVzBB2fqOPB8REqLVXX96jijM6gwHalVmjvQgyXw=","zNUVzBB2fqOPB8REqLVXX96jijM6gwHalVmjvQgyXw=","","","","0","0","2019-09-23","en"
"hihamVYlw5NNGy7y1y7uIIKYQyYtoVBwxWYL0NBM=","hihamVYlw5NNGy7y1y7uIIKYQyYtoVBwxWYL0NBM=","hihamVYlw5NNGy7y1y7uIIKYQyYtoVBwxWYL0NBM=","","Простой жизнерадостный человек!","","0","5","2019-09-24","en"
"WNSGlyLqutYuyLz5YQ1nHpVFteebTUo7SlZ4cUSB6yU=","WNSGlyLqutYuyLz5YQ1nHpVFteebTUo7SlZ4cUSB6yU=","WNSGlyLqutYuyLz5YQ1nHpVFteebTUo7SlZ4cUSB6yU=","","Like books and music","","0","4","2019-10-24","en"
"bgEy7tXmZCxwPFYv1YvfWhr0METXDttkmmOaiIcoeo=","bgEy7tXmZCxwPFYv1YvfWhr0METXDttkmmOaiIcoeo=","bgEy7tXmZCxwPFYv1YvfWhr0METXDttkmmOaiIcoeo=","","Новости из мира маглов.","","0","0","2019-03-19","en"
"2JNr+qZaTwWVodw8MtOWcOVmGQDskY2wQfIINkIZCeU=","2JNr+qZaTwWVodw8MtOWcOVmGQDskY2wQfIINkIZCeU=","2JNr+qZaTwWVodw8MtOWcOVmGQDskY2wQfIINkIZCeU=","","","","1432","1353","2019-04-02","ru"
"tCMKbnncDGOLsV7trBkUVm37DJ64uuhaUW5j35b+9lU=","tCMKbnncDGOLsV7trBkUVm37DJ64uuhaUW5j35b+9lU=","tCMKbnncDGOLsV7trBkUVm37DJ64uuhaUW5j35b+9lU=","Москва, Россия","«Национальная иммунобиологическая компания» учреждена ГК «Ростех» для обеспечения независимости Российской Федерации от импорта лекарственных препаратов","https://t.co/xeJza8asXv","0","0","2016-05-11","ru"
"MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=","MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=","MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=","","","","0","15","2018-07-26","en"
"2Y7E3pjv+gvmo6VM3Ho8ScDQh0hYRmeGxKrB5qTEH60=","2Y7E3pjv+gvmo6VM3Ho8ScDQh0hYRmeGxKrB5qTEH60=","2Y7E3pjv+gvmo6VM3Ho8ScDQh0hYRmeGxKrB5qTEH60=","Москва, Россия","","","587","944","2016-04-11","ru"
"OHpXDl7DG31TwajVrUf6ePg996aQTsetG95BTEIaY0=","OHpXDl7DG31TwajVrUf6ePg996aQTsetG95BTEIaY0=","OHpXDl7DG31TwajVrUf6ePg996aQTsetG95BTEIaY0=","","","","5","100","2017-01-13","ru"
"712983454296707072","Ирина Сафронова","SafronIra","Москва, Россия","Немного о мире и много о себе","","11074","11073","2016-03-24","ru"
"090kpyXX+vwsJzKeX2OfQhqDvLVcFVURgAD6Smkcks=","090kpyXX+vwsJzKeX2OfQhqDvLVcFVURgAD6Smkcks=","090kpyXX+vwsJzKeX2OfQhqDvLVcFVURgAD6Smkcks=","","","","0","0","2018-06-18","en"
"4481930897","Людмила Гусева","GusevaLIMGDuma","","Депутат Московской городской Думы","https://t.co/z3MjOuqzYL","30886","2434","2015-12-14","ru"
"fm6uBDivvKzL4yS3tTsfXydsG9PAAczeZb64OK740s=","fm6uBDivvKzL4yS3tTsfXydsG9PAAczeZb64OK740s=","fm6uBDivvKzL4yS3tTsfXydsG9PAAczeZb64OK740s=","","","","2","20","2016-10-21","ru"
"jdkHTaKFMa0w6Dvv3VYME4HVIJDFPu076XvnS28qD4=","jdkHTaKFMa0w6Dvv3VYME4HVIJDFPu076XvnS28qD4=","jdkHTaKFMa0w6Dvv3VYME4HVIJDFPu076XvnS28qD4=","Москва, Россия","Кто не прошел дороги ада.
И жил все время без забот.
Того и в рай пускать не надо.
Он сладость рая не поймет","","211","377","2016-06-22","ru"
"QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=","QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=","QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=","","","","25","87","2017-09-24","ru"
"8pcew605RagAqr18qX0x75VATevYxZs3Su8ukyVM+Y=","8pcew605RagAqr18qX0x75VATevYxZs3Su8ukyVM+Y=","8pcew605RagAqr18qX0x75VATevYxZs3Su8ukyVM+Y=","Москва, Россия","https://t.co/vlJMJKJvx4","https://t.co/vlJMJKJvx4","9","1","2018-12-26","ru"
"Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=","Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=","Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=","","Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.","","1","23","2019-09-23","ru"
"XG7rav47aLSHWafoZ8908Dhpsn9obDvQOyEiOWtmvOM=","XG7rav47aLSHWafoZ8908Dhpsn9obDvQOyEiOWtmvOM=","XG7rav47aLSHWafoZ8908Dhpsn9obDvQOyEiOWtmvOM=","Самара","Вселенная будет вам помогать, если вы дадите ей такую возможность.","","0","0","2019-09-20","en"
"6l3ZCMyA+BjkTyRwW2LmLjeLkoGVHJf8pPg4VPIr54=","6l3ZCMyA+BjkTyRwW2LmLjeLkoGVHJf8pPg4VPIr54=","6l3ZCMyA+BjkTyRwW2LmLjeLkoGVHJf8pPg4VPIr54=","","","","1421","0","2019-08-19","en"
"5Opi+olYPuXkXy8DV7pR6pI4sp2fR2SjMWRd3PKQW0=","5Opi+olYPuXkXy8DV7pR6pI4sp2fR2SjMWRd3PKQW0=","5Opi+olYPuXkXy8DV7pR6pI4sp2fR2SjMWRd3PKQW0=","","","","0","0","2019-09-23","en"
"mTDmWiz95ma7naAUvs6mh9OgqPectOTXYFOFFOkuC0=","mTDmWiz95ma7naAUvs6mh9OgqPectOTXYFOFFOkuC0=","mTDmWiz95ma7naAUvs6mh9OgqPectOTXYFOFFOkuC0=","","","","0","45","2018-02-19","ru"
"S3g6iRLArsu9P217ir7+IDpcLqMTT5TD7OPk4Q+Uw=","S3g6iRLArsu9P217ir7+IDpcLqMTT5TD7OPk4Q+Uw=","S3g6iRLArsu9P217ir7+IDpcLqMTT5TD7OPk4Q+Uw=","","","","46","38","2017-06-29","ru"
"PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=","PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=","PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=","Воронеж, Россия","Спокойствие и терпение — это величайшие проявления внутренней силы. А имеющий такую силу сможет достигнуть всего, чего захочет!","https://t.co/PZh6OkCZpR","221","93","2016-02-27","ru"
"Kt7Jv3pcloMdIPbUooUoFAZUSLtOodorjd5DcBOUv3w=","Kt7Jv3pcloMdIPbUooUoFAZUSLtOodorjd5DcBOUv3w=","Kt7Jv3pcloMdIPbUooUoFAZUSLtOodorjd5DcBOUv3w=","","","","1","11","2019-05-17","ru"
"WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=","WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=","WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=","Санкт-Петербург, Россия","♠️","","41","44","2015-09-08","ru"
