"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"tLXLpQiiE0yPYHJuBTBg9yGecZzrcJynDskLtceLuw=","tLXLpQiiE0yPYHJuBTBg9yGecZzrcJynDskLtceLuw=","tLXLpQiiE0yPYHJuBTBg9yGecZzrcJynDskLtceLuw=","","ری استارت تنها راه نجات","","0","0","2019-07-02","en"
"kDpau0Dp2nwVq9njn1BlOnRdwoXFrmQ7f3HUgNRHGI=","kDpau0Dp2nwVq9njn1BlOnRdwoXFrmQ7f3HUgNRHGI=","kDpau0Dp2nwVq9njn1BlOnRdwoXFrmQ7f3HUgNRHGI=","","Todo sobre palestina...","","1383","2544","2020-07-22","en"
"Xbfo3JHjq+QpdcbAVo3O2198sFpWbqxUcV2cGmxFdSw=","Xbfo3JHjq+QpdcbAVo3O2198sFpWbqxUcV2cGmxFdSw=","Xbfo3JHjq+QpdcbAVo3O2198sFpWbqxUcV2cGmxFdSw=","Paris","Peux-tu m'entendre?
Je ne suis pas satisfait de la situation!","","25","52","2020-09-07","en"
"ZCwxbmhlQE1fbYxsnfC5J49nS77vhYhDDOL5Lr4sGwc=","ZCwxbmhlQE1fbYxsnfC5J49nS77vhYhDDOL5Lr4sGwc=","ZCwxbmhlQE1fbYxsnfC5J49nS77vhYhDDOL5Lr4sGwc=","","","","0","2","2020-09-22","en"
"r1yUH0h6jnLW5IpkBHcvJWT1WxtWrIO7h4DXH8GVHI=","r1yUH0h6jnLW5IpkBHcvJWT1WxtWrIO7h4DXH8GVHI=","r1yUH0h6jnLW5IpkBHcvJWT1WxtWrIO7h4DXH8GVHI=","","","","1","1","2016-07-03","fa"
"mpY+AZI80Nu61VS3o4Zm+UXTjaxrkE08xU0nO3JQ=","mpY+AZI80Nu61VS3o4Zm+UXTjaxrkE08xU0nO3JQ=","mpY+AZI80Nu61VS3o4Zm+UXTjaxrkE08xU0nO3JQ=","Indonesia","follow me for greatness and I'll follow you back😉
KL~IND","","2188","1254","2019-09-08","id"
"PX17f71sIwe28POHuXxTVDxAekrX4uKaWxK6WgDfoFc=","PX17f71sIwe28POHuXxTVDxAekrX4uKaWxK6WgDfoFc=","PX17f71sIwe28POHuXxTVDxAekrX4uKaWxK6WgDfoFc=","","","","0","6","2020-09-05","en"
"iZaOJYE9wMeqfptFZu78hjviGnngpit0RVAsnsfzsk0=","iZaOJYE9wMeqfptFZu78hjviGnngpit0RVAsnsfzsk0=","iZaOJYE9wMeqfptFZu78hjviGnngpit0RVAsnsfzsk0=","New York","Human right activist
#ALLLivesMatters
All men are created equal!!?? - ""Knowledge makes a man unfit to be a Slave"" Fredrick Douglass
#AmericaFirst
#FakeNews","","153","483","2020-05-19","en"
"r6GEVrHcj10DVhupPvKXzm40LK5qx0fchYkrjfRtlM=","r6GEVrHcj10DVhupPvKXzm40LK5qx0fchYkrjfRtlM=","r6GEVrHcj10DVhupPvKXzm40LK5qx0fchYkrjfRtlM=","","life is two words! ignore bad guys have the empathy to pals","","1","27","2020-09-02","en"
"AXCpeZH6+svA9bOvz84d0jtsBEUIrgxGRrK8uDNaRU=","AXCpeZH6+svA9bOvz84d0jtsBEUIrgxGRrK8uDNaRU=","AXCpeZH6+svA9bOvz84d0jtsBEUIrgxGRrK8uDNaRU=","","#resist","","83","235","2020-06-20","en"
"sK0LkmQ05E9tON3W+3LsZLamO16vDgKdpLxf+hU4nOs=","sK0LkmQ05E9tON3W+3LsZLamO16vDgKdpLxf+hU4nOs=","sK0LkmQ05E9tON3W+3LsZLamO16vDgKdpLxf+hU4nOs=","Caracas, Venezuela","Página oficial Palestina en español.
Las últimas noticias y multimedia de  Palestina.","","1","2","2019-12-25","en"
"ihPCMQ32xEzpD35Et9IH4HO21XKiWdSJreVg+pHT5o=","ihPCMQ32xEzpD35Et9IH4HO21XKiWdSJreVg+pHT5o=","ihPCMQ32xEzpD35Et9IH4HO21XKiWdSJreVg+pHT5o=","","Berterimakasihlah pada segala yang memberi kehidupan","","191","69","2020-05-11","en"
"LM4nkVAt6L4SenHC5Bqu89+Cj2aP76EnskDsx45R9Ek=","LM4nkVAt6L4SenHC5Bqu89+Cj2aP76EnskDsx45R9Ek=","LM4nkVAt6L4SenHC5Bqu89+Cj2aP76EnskDsx45R9Ek=","","never, ever doubt that in every single person there exists the ability to inspire love and create beauty😄💕
#RESISTANCE #VOTEBLUE🌊💙","","20","83","2020-09-03","fa"
"Fto5HUxB651RZWJVZPLJX88IgT7W9UIoscyoST4aN4=","Fto5HUxB651RZWJVZPLJX88IgT7W9UIoscyoST4aN4=","Fto5HUxB651RZWJVZPLJX88IgT7W9UIoscyoST4aN4=","","#votevluetosaveAmericans
#dumpTrump","","84","212","2020-06-20","en"
"rlYcH7n9w68BybD9JZLCWREqhrqbJw+zB6nQXqzCSPc=","rlYcH7n9w68BybD9JZLCWREqhrqbJw+zB6nQXqzCSPc=","rlYcH7n9w68BybD9JZLCWREqhrqbJw+zB6nQXqzCSPc=","NEW JERSEY","#VoteBlueToSaveAmerica
THIS IS OUR MOMENT💙💙🌏🌍🌎🌊🌊💥💥
#BLM💪🏼💪💪🏿","","15","78","2020-10-09","en"
"bLxKplDQ1FQvszSyOVNT38du+DCKsIwDyOpkFi0uuYw=","bLxKplDQ1FQvszSyOVNT38du+DCKsIwDyOpkFi0uuYw=","bLxKplDQ1FQvszSyOVNT38du+DCKsIwDyOpkFi0uuYw=","","","","2","76","2020-10-05","en"
"POFiKF8W0EqwLSW0u9wkB0SzWEEQfgH5S5woQyd06U=","POFiKF8W0EqwLSW0u9wkB0SzWEEQfgH5S5woQyd06U=","POFiKF8W0EqwLSW0u9wkB0SzWEEQfgH5S5woQyd06U=","Venezuela","","","1307","2692","2020-05-29","en"
"xFlPpiU3marajlGTjkSyq2L9VJgt+RM5QXbjUiE3Dg=","xFlPpiU3marajlGTjkSyq2L9VJgt+RM5QXbjUiE3Dg=","xFlPpiU3marajlGTjkSyq2L9VJgt+RM5QXbjUiE3Dg=","","actually don't know what to say!!!","","0","0","2020-06-18","en"
"DFxoAH9UHHShlGfPqoJOBZroClD8H86DpwySU6YXl4E=","DFxoAH9UHHShlGfPqoJOBZroClD8H86DpwySU6YXl4E=","DFxoAH9UHHShlGfPqoJOBZroClD8H86DpwySU6YXl4E=","California","""No one fixes the world alone.""

#BlueWave #Resist #VoteBlue2020","","2439","1164","2019-08-18","en"
"BPjcJGmoSdkwb5pNffXMJshRgQDmJQjvIoXVoiMk03M=","BPjcJGmoSdkwb5pNffXMJshRgQDmJQjvIoXVoiMk03M=","BPjcJGmoSdkwb5pNffXMJshRgQDmJQjvIoXVoiMk03M=","Los Angeles","Patriot #resister #FBR B.A Economics + M.A political Economy
political activist
stock trader","","1302","1319","2020-06-18","en"
"jEzwVXf8HSOv7ebSAatsN2BoqXagYafaJctCHOv5wk=","jEzwVXf8HSOv7ebSAatsN2BoqXagYafaJctCHOv5wk=","jEzwVXf8HSOv7ebSAatsN2BoqXagYafaJctCHOv5wk=","","Salomon Kane","","0","11","2020-09-10","en"
"CY4NkV27btXrOfogzP299D7F8Fna7t9uRc7z3KDbyOw=","CY4NkV27btXrOfogzP299D7F8Fna7t9uRc7z3KDbyOw=","CY4NkV27btXrOfogzP299D7F8Fna7t9uRc7z3KDbyOw=","","God sees
M.A. graduated in International Relations
P.H.D student","","84","638","2019-12-20","en"
"Jj+ehlLLet3A57dRuMJW7G56utsR3jijVELpZWtVAE=","Jj+ehlLLet3A57dRuMJW7G56utsR3jijVELpZWtVAE=","Jj+ehlLLet3A57dRuMJW7G56utsR3jijVELpZWtVAE=","","‏همچنان منتظر منجی موعود هستیم....","","3707","2698","2020-01-11","fa"
"LjdqRfsaBGZm37t3ZP07e8SydxbFLj36yay0rYlNNc=","LjdqRfsaBGZm37t3ZP07e8SydxbFLj36yay0rYlNNc=","LjdqRfsaBGZm37t3ZP07e8SydxbFLj36yay0rYlNNc=","Earth","PhD in Regional Studies, North American Studies
 دکتری مطالعات منطقه ای، مطالعات آمریکا
University of Tehran, Center for Strategic Research","","2523","1418","2019-03-20","en"
"djt7FLKLI76zIdPZHvdLNKMth8pEH8+zHauTj5wBc8=","djt7FLKLI76zIdPZHvdLNKMth8pEH8+zHauTj5wBc8=","djt7FLKLI76zIdPZHvdLNKMth8pEH8+zHauTj5wBc8=","","Trump Lover 
life long Republican
#MAGA
Twitter Should Accept Us","","35","58","2020-09-06","en"
"ELuwhhaJnf5BP8qzcpCfNJuZZCUgawSbZtzlrZv74=","ELuwhhaJnf5BP8qzcpCfNJuZZCUgawSbZtzlrZv74=","ELuwhhaJnf5BP8qzcpCfNJuZZCUgawSbZtzlrZv74=","","How wonderful it is that nobody need wait a single moment before starting to improve the world

Palestinian American #Resist #Humanity #SavePlanet #nevertrumper","","1008","1300","2020-07-13","en"
"j80DmPyr+XN8jvSDIBdwlTdMSxAR6toJYrlEdvba0=","j80DmPyr+XN8jvSDIBdwlTdMSxAR6toJYrlEdvba0=","j80DmPyr+XN8jvSDIBdwlTdMSxAR6toJYrlEdvba0=","IN A DILEMMA ","ما را به سخت جانی خود این گمان نبود…
دکتری هستم در منتهای شش گوشگی","","15","71","2018-05-13","en"
"H0UNKs4SmQiPqEL8k4BqqrB63heb5crPAGfNXDVzY=","H0UNKs4SmQiPqEL8k4BqqrB63heb5crPAGfNXDVzY=","H0UNKs4SmQiPqEL8k4BqqrB63heb5crPAGfNXDVzY=","Minnesota, Minneapolis","I know looks aren’t everything, but I have them just in case. Kind, caring and sweet! #VoteBlueNoMatterWho","","488","538","2019-09-19","en"
"HAjGjT1p7QaNxpJWThiWVk39cMijoZvM9uW02HQBxw=","HAjGjT1p7QaNxpJWThiWVk39cMijoZvM9uW02HQBxw=","HAjGjT1p7QaNxpJWThiWVk39cMijoZvM9uW02HQBxw=","California, USA","#Trump is destroying the world. We must stop him
#resist
#voteblue","","440","553","2020-05-18","en"
"TqhNKorKMwm+GZnV+VF9SM3gYEjNQBrWY72C8rvMAFE=","TqhNKorKMwm+GZnV+VF9SM3gYEjNQBrWY72C8rvMAFE=","TqhNKorKMwm+GZnV+VF9SM3gYEjNQBrWY72C8rvMAFE=","Heidelberg, Germany","The trick is; to win in private but let them think you’re losing in publique.","","2","189","2020-04-28","en"
"B6sFs8IcbXHlMTD2UB7y7b4NaSNXWUE8QdET1FWuc0=","B6sFs8IcbXHlMTD2UB7y7b4NaSNXWUE8QdET1FWuc0=","B6sFs8IcbXHlMTD2UB7y7b4NaSNXWUE8QdET1FWuc0=","iran","یکم محبت بکاریم تا بهار عشق درو کنیم.","","42","64","2018-08-13","en"
"VDtJmwdlNNorq6hVva3HVEJEUNH0uG3BxUWtbMCvcI=","VDtJmwdlNNorq6hVva3HVEJEUNH0uG3BxUWtbMCvcI=","VDtJmwdlNNorq6hVva3HVEJEUNH0uG3BxUWtbMCvcI=","PERSIA","@RESTARTLeader = #Cyrus_I
#Trump2020 #MAGA #MIGA","https://t.co/H14xL0O3nf","324","1008","2020-08-23","en"
"D0R06DI9SgtH3BdvyWfUGkpXS29+DKLhGPV2WKSjwQ=","D0R06DI9SgtH3BdvyWfUGkpXS29+DKLhGPV2WKSjwQ=","D0R06DI9SgtH3BdvyWfUGkpXS29+DKLhGPV2WKSjwQ=","","‏‏فعلا هیچ","","0","1","2020-08-28","fa"
"snMeYI3fhljv9OMcxEBbn6KCC4wR1NckIQPD7oZVdk=","snMeYI3fhljv9OMcxEBbn6KCC4wR1NckIQPD7oZVdk=","snMeYI3fhljv9OMcxEBbn6KCC4wR1NckIQPD7oZVdk=","","I'm a journalist and an optimist lady
I will tell you the important news and will tweet helpful videos here...
#Resist
#VoteTrumpOut
#BlueWave","","858","2966","2020-02-08","en"
"OGP31qXHlYgg8P5dFLOR2pM81VqmRvu4q33x3iaa0SI=","OGP31qXHlYgg8P5dFLOR2pM81VqmRvu4q33x3iaa0SI=","OGP31qXHlYgg8P5dFLOR2pM81VqmRvu4q33x3iaa0SI=","","‏من و آن درخت انتهای کوچه بن بست هم دردیم...","","0","14","2020-03-13","en"
"Hz3n1y2y3sLOknEGxPWczYyCSeZrz15JLPTcJAd6oAo=","Hz3n1y2y3sLOknEGxPWczYyCSeZrz15JLPTcJAd6oAo=","Hz3n1y2y3sLOknEGxPWczYyCSeZrz15JLPTcJAd6oAo=","","شبيج؟","","18","49","2020-01-26","en"
"HZ87IxfMKrvFr9G4bYwa0gbu7V01xRlfwkgDbu5E=","HZ87IxfMKrvFr9G4bYwa0gbu7V01xRlfwkgDbu5E=","HZ87IxfMKrvFr9G4bYwa0gbu7V01xRlfwkgDbu5E=","","دکترای روابط بین الملل، کارشناس سایبر دیپلماسی، پیمان ناتو و سیاست خارجی آمریکا در خاورمیانه","","84","96","2017-08-22","en"
"n2EwFYoZV5RyeOL+2YGWm7+PiZejpzmTCXJtMHjCLVM=","n2EwFYoZV5RyeOL+2YGWm7+PiZejpzmTCXJtMHjCLVM=","n2EwFYoZV5RyeOL+2YGWm7+PiZejpzmTCXJtMHjCLVM=","Oregon","women rights
#HumanLivesMatter
#BlackLivesMatter & #WhiteLivesMatter","","125","344","2020-05-19","en"
"zFlH+vHUhiZD2qvvCLYyiU76qOha9+iYxCn1NVmzw=","zFlH+vHUhiZD2qvvCLYyiU76qOha9+iYxCn1NVmzw=","zFlH+vHUhiZD2qvvCLYyiU76qOha9+iYxCn1NVmzw=","","Patriot #MAGA #KAG
Pro Life","","8","46","2020-10-04","en"
"zTUtu8WZ3RwxnwgMsYXnTU107UXsn4MQU5wrg8IDOU=","zTUtu8WZ3RwxnwgMsYXnTU107UXsn4MQU5wrg8IDOU=","zTUtu8WZ3RwxnwgMsYXnTU107UXsn4MQU5wrg8IDOU=","","stop when you are done NOT when you are tired #Antifa #berni bro...","","3","5","2020-08-31","en"
"Lv8vAREhjYLBeYlvYAp3zKogn+S8UarKAwUPSPWb1D0=","Lv8vAREhjYLBeYlvYAp3zKogn+S8UarKAwUPSPWb1D0=","Lv8vAREhjYLBeYlvYAp3zKogn+S8UarKAwUPSPWb1D0=","","#MAGA #KAG
Patriot. Trump For Life
Pro Life, Pro Second Amendment","","12","55","2020-10-06","en"
"A8dbNc6R+dK0Ml02nrs1gjJKz9HIHRqLkcIixDiREoM=","A8dbNc6R+dK0Ml02nrs1gjJKz9HIHRqLkcIixDiREoM=","A8dbNc6R+dK0Ml02nrs1gjJKz9HIHRqLkcIixDiREoM=","The city between two rivers","Photography enthusiast. Love Nature & traveling. ❤️🇨🇦❤️Likes or Retweets ≠ endorsement","","400","1065","2009-09-06","en"
"JCQIGzXt50omV50WAF+7FCpmr3EcRwKJvjQW9Trxuc=","JCQIGzXt50omV50WAF+7FCpmr3EcRwKJvjQW9Trxuc=","JCQIGzXt50omV50WAF+7FCpmr3EcRwKJvjQW9Trxuc=","","""Q""  Christ Warrior/() this year  I am focusing on my deeds, words, overall relation with LORD and his children #ifbap  I follow back American patriots","","179","250","2020-09-05","en"
"uA73TTeDiYFMngplc4rK+AvquWpIfpMbH9iVB8lMA=","uA73TTeDiYFMngplc4rK+AvquWpIfpMbH9iVB8lMA=","uA73TTeDiYFMngplc4rK+AvquWpIfpMbH9iVB8lMA=","World Citizen ","No one important #FBR #resistor
New here 
HATE TRUMP","","86","283","2020-08-25","en"
"tFkHp5N5MgjWHK+lT454g8VEUXx+nPvMRRXAqBbS52A=","tFkHp5N5MgjWHK+lT454g8VEUXx+nPvMRRXAqBbS52A=","tFkHp5N5MgjWHK+lT454g8VEUXx+nPvMRRXAqBbS52A=","","#resist","","7","105","2020-08-18","en"
"XaMoitZebHJd1Ls6qHI8XbUf1r1rhHjyIEVUgyK5oE8=","XaMoitZebHJd1Ls6qHI8XbUf1r1rhHjyIEVUgyK5oE8=","XaMoitZebHJd1Ls6qHI8XbUf1r1rhHjyIEVUgyK5oE8=","","Jennifer Murphy holds a Master of Business Administration from Harvard University","","11","41","2020-09-13","en"
"uWS6qBR9t2SQoNW5me1YGW8w3zHSLsDI+NWC8Ly0KM=","uWS6qBR9t2SQoNW5me1YGW8w3zHSLsDI+NWC8Ly0KM=","uWS6qBR9t2SQoNW5me1YGW8w3zHSLsDI+NWC8Ly0KM=","","Not your business","","3","17","2020-01-10","en"
"8ttayPnbdnJxeUBpWbQUdB9ytpOqmPIHBMJjyJACq5Y=","8ttayPnbdnJxeUBpWbQUdB9ytpOqmPIHBMJjyJACq5Y=","8ttayPnbdnJxeUBpWbQUdB9ytpOqmPIHBMJjyJACq5Y=","California, USA","Protest until when and...✊and✌","","543","1510","2020-07-12","fa"
"9kflcfCItXKfXoFIbazwmpD0KxF9AGotIq+6iRHpQc=","9kflcfCItXKfXoFIbazwmpD0KxF9AGotIq+6iRHpQc=","9kflcfCItXKfXoFIbazwmpD0KxF9AGotIq+6iRHpQc=","","#resist","","8","66","2020-08-18","en"
"BZ4Qabb8K8dDY3BsxEvoiT5bMlk5Ac3VMsbQ9Coz4mE=","BZ4Qabb8K8dDY3BsxEvoiT5bMlk5Ac3VMsbQ9Coz4mE=","BZ4Qabb8K8dDY3BsxEvoiT5bMlk5Ac3VMsbQ9Coz4mE=","en el mundo","¿Qué pasa en el mundo maldito?🌎🌏🌍","","137","128","2019-10-29","en"
"WEmKOS0piicI3S7bOa95VcObHHkZ7Z5mCQl5pIjSDak=","WEmKOS0piicI3S7bOa95VcObHHkZ7Z5mCQl5pIjSDak=","WEmKOS0piicI3S7bOa95VcObHHkZ7Z5mCQl5pIjSDak=","Venezuela","Las noticias de latinoamerica","","1352","2391","2020-07-22","en"
"wqcue0aByZjWGy2aKzh3IiKOK3urEeCGmRPpbpfvPBc=","wqcue0aByZjWGy2aKzh3IiKOK3urEeCGmRPpbpfvPBc=","wqcue0aByZjWGy2aKzh3IiKOK3urEeCGmRPpbpfvPBc=","زیر باران کنار تنهایی قدم زنان","((🍁Mohammadhossein.Yazdi🍁))

 😎✍ نویسنده
🍁the writer and law student





💼⚖دانشجوی حقوق","https://t.co/j0JW1bh7Px","540","792","2020-04-17","fa"
"y3KkURpZFjT+WeW9e6BcxBYRg311F8fz1eJ647ahQc=","y3KkURpZFjT+WeW9e6BcxBYRg311F8fz1eJ647ahQc=","y3KkURpZFjT+WeW9e6BcxBYRg311F8fz1eJ647ahQc=","Los Angeles","Democracy is my religion!","","524","1404","2020-06-13","en"
"794097607845015552","Political Economy","RealPoliEco","","","","5578","596","2016-11-03","en"
"AnjJeUUI2RqWwZOkhBAL7vy0RNAD21o2P8qKYDuPPB8=","AnjJeUUI2RqWwZOkhBAL7vy0RNAD21o2P8qKYDuPPB8=","AnjJeUUI2RqWwZOkhBAL7vy0RNAD21o2P8qKYDuPPB8=","California ","Dream it. Wish it. Do it.

#VoteBlue #Resistance","","1387","1997","2019-11-26","en"
"hHeujXCrzPmAgAXI+jwqVOs3IiaQiNqUunQ01aIeJCA=","hHeujXCrzPmAgAXI+jwqVOs3IiaQiNqUunQ01aIeJCA=","hHeujXCrzPmAgAXI+jwqVOs3IiaQiNqUunQ01aIeJCA=","Chicago ","social activist.foods lover.#resist⚖️⚖️","","1078","1741","2020-06-29","en"
"F0kTuk9AYhyoTTHy1NjPzWbVzQjukgTgN80WQptb8=","F0kTuk9AYhyoTTHy1NjPzWbVzQjukgTgN80WQptb8=","F0kTuk9AYhyoTTHy1NjPzWbVzQjukgTgN80WQptb8=","","I interest medicine","","0","10","2020-09-20","en"
"LPrBypTTgRC6gao4LQej2cvpXHZuHyNgdBHAmk5pWM=","LPrBypTTgRC6gao4LQej2cvpXHZuHyNgdBHAmk5pWM=","LPrBypTTgRC6gao4LQej2cvpXHZuHyNgdBHAmk5pWM=","long i","Nerdfighter. Determined dreamer.  Has ambitions to be a crazy cat lady if marrying various celebrity crushes proves impossible.","","505","529","2019-02-02","en"
"sr8Kn0rNAZe3JRLQnQSNENOg2pFACc8wqVFCOjpM5tk=","sr8Kn0rNAZe3JRLQnQSNENOg2pFACc8wqVFCOjpM5tk=","sr8Kn0rNAZe3JRLQnQSNENOg2pFACc8wqVFCOjpM5tk=","","a happy life comes with rightful thinking and healthy diet...","","12","27","2020-09-02","en"
"tfIRka6bXJoCm84UisMb2m4L8XpKyPJr7Yfv8UmeQ=","tfIRka6bXJoCm84UisMb2m4L8XpKyPJr7Yfv8UmeQ=","tfIRka6bXJoCm84UisMb2m4L8XpKyPJr7Yfv8UmeQ=","","resistance is not terorism
#Freepalestine
#Resistance","","261","881","2019-12-03","en"
"5EQAYSuKHjSqV+LXmql4kMYXeMXHxv7vJHDCBLCbV5Y=","5EQAYSuKHjSqV+LXmql4kMYXeMXHxv7vJHDCBLCbV5Y=","5EQAYSuKHjSqV+LXmql4kMYXeMXHxv7vJHDCBLCbV5Y=","Tampa, FL","proud republican , anti democRat, 2 amendment .","","0","1","2019-06-01","en"
"rYHvR3tqeQIgkupBe2vC3briujAE0GAsdeBvKkn9hc=","rYHvR3tqeQIgkupBe2vC3briujAE0GAsdeBvKkn9hc=","rYHvR3tqeQIgkupBe2vC3briujAE0GAsdeBvKkn9hc=","","#Resistance
#VoteBlueToEndThisNightmare💙💙💙
I miss obama. i  #VoteHimOut🌊🌊
#Resister 💪🏿💪💪🏼","","50","120","2020-10-10","en"
"BYaaZkKxjVQjhsnn9REZ0UcFoEHl+tKnzJ+0Hv+Pg=","BYaaZkKxjVQjhsnn9REZ0UcFoEHl+tKnzJ+0Hv+Pg=","BYaaZkKxjVQjhsnn9REZ0UcFoEHl+tKnzJ+0Hv+Pg=","Jakarta Selatan, DKI Jakarta","Account that fought for the oppressed countries. Hopefully heard 😇","","2485","1619","2018-11-28","en"
"w8IB8VXu2z4ApotZlPIUogWaGlO9jb3mV5p0aSpho=","w8IB8VXu2z4ApotZlPIUogWaGlO9jb3mV5p0aSpho=","w8IB8VXu2z4ApotZlPIUogWaGlO9jb3mV5p0aSpho=","","FBR","","0","0","2020-08-09","en"
"+JkWMulEtCyTrcFDRO2XLv9EOdGHDl0GB9cdZUWgtA=","+JkWMulEtCyTrcFDRO2XLv9EOdGHDl0GB9cdZUWgtA=","+JkWMulEtCyTrcFDRO2XLv9EOdGHDl0GB9cdZUWgtA=","New York, USA","My vote does not matter because the economic situation is getting worse but not getting better","","89","267","2020-09-15","fa"
"ColiwGqW1DQ0VfqUAbMKpzRZmdhZeZU8bPPblEp+y0=","ColiwGqW1DQ0VfqUAbMKpzRZmdhZeZU8bPPblEp+y0=","ColiwGqW1DQ0VfqUAbMKpzRZmdhZeZU8bPPblEp+y0=","","Environnementaliste
Journaliste chez @TiredEarth_FR 
Nous n'aurons pas une société si nous détruisons l'#environnement 🌍🌍
#climat #environnement #planète","https://t.co/S09fsfwNyn","1530","2037","2020-04-27","en"
"y0zauE0aJ5bxW4GuqLN2pCzznKZTnt5S4QIRByvVtQ=","y0zauE0aJ5bxW4GuqLN2pCzznKZTnt5S4QIRByvVtQ=","y0zauE0aJ5bxW4GuqLN2pCzznKZTnt5S4QIRByvVtQ=","Karaj","","","109","644","2016-07-24","en"
"ImS6qwDDRQKyVNgo2tyHXwiqGRgDSwENv4STjbY5nx8=","ImS6qwDDRQKyVNgo2tyHXwiqGRgDSwENv4STjbY5nx8=","ImS6qwDDRQKyVNgo2tyHXwiqGRgDSwENv4STjbY5nx8=","","","","91","328","2017-01-28","en"
"l+7ul1usgYfqrFsBSf639FFxid01nPwKco4LjizGsmM=","l+7ul1usgYfqrFsBSf639FFxid01nPwKco4LjizGsmM=","l+7ul1usgYfqrFsBSf639FFxid01nPwKco4LjizGsmM=","","","","0","0","2020-07-12","en"
"9Yz2QxZMywB5X0xKCa1UjB76h+JaRSu3fFB90+QjI=","9Yz2QxZMywB5X0xKCa1UjB76h+JaRSu3fFB90+QjI=","9Yz2QxZMywB5X0xKCa1UjB76h+JaRSu3fFB90+QjI=","US","for Biden ❤","","12","99","2020-10-07","en"
"Jr32s5i5KXdoy+I67+HSefnz4yWl9iCmzdp7HdrJUHk=","Jr32s5i5KXdoy+I67+HSefnz4yWl9iCmzdp7HdrJUHk=","Jr32s5i5KXdoy+I67+HSefnz4yWl9iCmzdp7HdrJUHk=","","Si hay un país que ha cometido atrocidades inexpresables en el mundo es Estados Unidos. Ellos no se preocupan por los seres humanos","","908","1632","2020-07-26","en"
